2517,1980614073927	6,140309060393411E-05
2515,9777570277147	6,155151727942071E-05
2514,756853964558	6,128484341430734E-05
2513,535352163457	6,128920996187464E-05
2512,3132515698944	6,133912668031641E-05
2511,09055212929	6,1479705465362E-05
2509,8672537870134	6,143599475617753E-05
2508,6433564883737	6,163134035598212E-05
2507,418860178632	6,19400534082524E-05
2506,1937648029816	6,222161853578905E-05
2504,9680703065733	6,200026267969724E-05
2503,741776634488	6,178856940422681E-05
2502,5148837317665	6,188054018800233E-05
2501,287391543381	6,199237900059195E-05
2500,059300014258	6,182724567057696E-05
2498,830609089262	6,202172123867312E-05
2497,601318713201	6,235408709305996E-05
2496,371428830831	6,267258998486645E-05
2495,1409393868544	6,288663666920895E-05
2493,909850325912	6,310429247384377E-05
2492,6781615925975	6,314509458572637E-05
2491,445873131437	6,372444089041024E-05
2490,2129848869135	6,396282769549581E-05
2488,9794968034475	6,347635944730773E-05
2487,745408825411	6,272921199640549E-05
2486,5107208971094	6,257503035781707E-05
2485,275432962804	6,261804234036868E-05
2484,039544966692	6,25932999827893E-05
2482,8030568529266	6,240624530742947E-05
2481,565968565592	6,265736337066377E-05
2480,328280048727	6,304770860894193E-05
2479,0899912463174	6,33350033463503E-05
2477,8511021022787	6,347444861420248E-05
2476,6116125604913	6,37880449934645E-05
2475,3715225647666	6,383972613886549E-05
2474,1308320588614	6,385291987652766E-05
2472,889540986491	6,387021978692938E-05
2471,6476492913007	6,369516999227937E-05
2470,4051569168823	6,328240748561819E-05
2469,162063806785	6,328441969155306E-05
2467,9183699044934	6,361583617494907E-05
2466,6740751534344	6,404968227369422E-05
2465,4291794969886	6,410818614204606E-05
2464,1836828784762	6,420411186204427E-05
2462,937585241163	6,438169500309356E-05
2461,6908865282658	6,440208846776848E-05
2460,443586682941	6,447071603854799E-05
2459,1956856482866	6,454255655252713E-05
2457,947183367356	6,425164881565109E-05
2456,698079783142	6,43187734174076E-05
2455,4483748385865	6,452688770760383E-05
2454,1980684765695	6,44840278994945E-05
2452,947160639922	6,396254464700582E-05
2451,695651271426	6,403690284278242E-05
2450,443540313794	6,47423990752232E-05
2449,190827709699	6,518573564049225E-05
2447,937513401752	6,497574529818595E-05
2446,6835973325124	6,46435269741772E-05
2445,4290794444805	6,44464428910761E-05
2444,173959680111	6,427099743064648E-05
2442,9182379817958	6,448254968808664E-05
2441,661914291877	6,50312880225686E-05
2440,404988552642	6,49291531086813E-05
2439,147460706321	6,45851825136226E-05
2437,8893306950977	6,471670309887526E-05
2436,6305984610954	6,552027364559594E-05
2435,3712639463774	6,58513381289393E-05
2434,111327092969	6,526401540921971E-05
2432,85078784283	6,472184651557719E-05
2431,589646137865	6,490614001753148E-05
2430,3279019199326	6,504889074141722E-05
2429,065555130832	6,509406648608982E-05
2427,802605712306	6,518403919820277E-05
2426,539053606055	6,521938573658018E-05
2425,2748987537125	6,496302628137417E-05
2424,010141096862	6,481356651621051E-05
2422,744780577039	6,508022089861818E-05
2421,4788171357213	6,550303294102205E-05
2420,212250714325	6,550311332644807E-05
2418,945081254231	6,534304842879994E-05
2417,677308696748	6,537462031538574E-05
2416,4089329831368	6,554150776497085E-05
2415,1399540546136	6,578192541305969E-05
2413,8703718523284	6,594821753644345E-05
2412,600186317386	6,586849189835862E-05
2411,329397390831	6,5999609423107E-05
2410,058005013667	6,619560960645391E-05
2408,786009126825	6,60464779590881E-05
2407,513409671197	6,580088500147121E-05
2406,240206587616	6,624681515148581E-05
2404,966399816869	6,651847872530198E-05
2403,6919892996775	6,66744446715403E-05
2402,416974976717	6,671867446068062E-05
2401,141356788612	6,693620173632564E-05
2399,865134675925	6,717093423257912E-05
2398,5883085791756	6,710063617562174E-05
2397,310878438824	6,6709299951612E-05
2396,032844195277	6,664773028287215E-05
2394,7542057888895	6,685075087597682E-05
2393,4749631599625	6,70958949856607E-05
2392,1951162487494	6,706419457379544E-05
2390,9146649954455	6,722983837922377E-05
2389,6336093401915	6,762587887692967E-05
2388,3519492230735	6,79260580757216E-05
2387,069684584134	6,76827009731096E-05
2385,786815363357	6,7008165180029E-05
2384,5033415006656	6,677273136470562E-05
2383,219262935949	6,72999967155572E-05
2381,9345796090274	6,789306304055186E-05
2380,6492914596747	6,80075434343518E-05
2379,3633984276057	6,772270762755941E-05
2378,076900452492	6,760079008900493E-05
2376,78979747395	6,728950074376172E-05
2375,502089431535	6,729510518460344E-05
2374,2137762647617	6,751473444180872E-05
2372,9248579130763	6,793534418933398E-05
2371,6353343158953	6,83077524721593E-05
2370,345205412563	6,826579795082346E-05
2369,0544711423754	6,82345920577364E-05
2367,7631314445825	6,852569644386093E-05
2366,4711862583754	6,845419665314972E-05
2365,178635522898	6,836762200216984E-05
2363,8854791772355	6,82193839957589E-05
2362,5917171604233	6,804770475452443E-05
2361,297349411456	6,822374103139399E-05
2360,0023758692478	6,878320308520105E-05
2358,7067964726884	6,884994232143638E-05
2357,4106111606015	6,838875275828342E-05
2356,1138198717636	6,830255308620526E-05
2354,8164225448927	6,86249609450612E-05
2353,518419118667	6,883707776504392E-05
2352,2198095316962	6,883772213695274E-05
2350,920593722549	6,923233015841096E-05
2349,6207716297395	6,976468712259067E-05
2348,320343191732	6,978503258556475E-05
2347,019308346931	6,977494425977948E-05
2345,717667033692	7,011876854962931E-05
2344,415419190329	7,049297357820097E-05
2343,1125647550907	7,036079716263283E-05
2341,809103666179	6,98702211318785E-05
2340,505035861741	6,959155019344623E-05
2339,20036127988	6,946361234719795E-05
2337,895079858641	6,93033951815421E-05
2336,5891915360153	6,915546085139662E-05
2335,282696249942	6,915495716905415E-05
2333,9755939383213	6,959434534539609E-05
2332,6678845389906	7,016376090811481E-05
2331,359567989726	7,08628692056656E-05
2330,050644228275	7,150778414786351E-05
2328,741113192318	7,144814011594325E-05
2327,430974819483	7,073635548718007E-05
2326,1202290473593	7,071230454477408E-05
2324,8088758134727	7,104925813352958E-05
2323,4969150552934	7,099613920456363E-05
